id,pergunta,modelo,resposta,score,justificativa,concurso,batch,arquivo,n_tokens,n_palavras,n_chars
16,Onde o candidato encontra o cronograma oficial do concurso CVM?,claude_chat,"De acordo com o edital, o candidato deveria acompanhar todos os atos, editais e comunicados oficiais do concurso exclusivamente pelo site:
https://conhecimento.fgv.br/concursos/cvm24
Informações disponíveis no site:
Cronograma e datas importantes
Resultado preliminar dos pedidos de isenção
Resultado preliminar dos pedidos de atendimento especial
Lista de candidatos deferidos como PcD
Lista de candidatos inscritos como negros
Locais de realização das provas (a partir de 20/05/2024)
Gabarito oficial preliminar
Resultado preliminar da Prova Objetiva
Resultado preliminar da Prova Discursiva
Espelho de correção da Prova Discursiva
Imagens dos cartões de respostas
Respostas aos recursos interpostos
Resultado final do concurso
Datas previstas no edital:
30/01/2024:
Abertura das inscrições
02/02/2024:
Encerramento do período de isenção
06/03/2024:
Encerramento das inscrições
07/03/2024:
Prazo limite para pagamento da GRU
20/02/2024:
Resultado preliminar dos pedidos de isenção
06/03/2024:
Resultado final dos pedidos de isenção
22/03/2024:
Divulgação dos candidatos deferidos como PcD e negros
20/05/2024:
Divulgação dos locais de prova
26/05/2024:
Data prevista para realização das provas
Outros canais de contato:
E-mail:
concursocvm24@fgv.br
Telefone:
0800-2834628
Pontos importantes:
Era de
inteira responsabilidade
do candidato acompanhar a publicação de todos os atos e comunicados
O candidato deveria manter
atualizados
seu endereço, e-mail e contatos telefônicos com a FGV durante o concurso
Após a homologação do resultado final, as mudanças de dados deveriam ser comunicadas
diretamente à CVM
Quaisquer alterações nas regras do edital somente poderiam ser feitas por meio de
Edital de Retificação",0,"despejou lista de publicações, datas e contatos",cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,501,231,1712
17,Existe possibilidade de impugnar o edital do concurso CVM?,claude-haiku-4-5,"Sim, existe possibilidade de impugnar o edital do concurso CVM. Segundo o edital, **qualquer cidadão é parte legítima para impugnar o Edital**, devendo encaminhar e-mail para **concursocvm24@fgv.br** em até **5 (cinco) dias úteis**, contados da data de publicação do Edital. Após esse prazo, o direito de impugnação fica precluso (não pode mais ser exercido).

Além disso, o edital também prevê recursos contra:
- **Gabarito Oficial Preliminar** da Prova Objetiva
- **Resultado Preliminar** da Prova Objetiva
- **Resultado Preliminar** da Prova Discursiva

Esses recursos devem ser interpostos em até **2 (dois) dias úteis** após a divulgação dos resultados, utilizando formulários específicos disponíveis no site https://conhecimento.fgv.br/concursos/cvm24.

ref: edital [2.5, 13.2, 13.3]",0,incluiu recursos contra outros atos sem pedir,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,246,109,789
17,Existe possibilidade de impugnar o edital do concurso CVM?,claude-opus-4-7,"Sim, o edital prevê expressamente a possibilidade de impugnação, mas o **prazo já se encerrou há muito tempo**.

## Regra de impugnação (item 2.5)

- **Quem pode impugnar:** qualquer cidadão é parte legítima.
- **Como:** via e-mail para `concursocvm24@fgv.br`.
- **Prazo:** até **5 (cinco) dias úteis**, contados da data de publicação do Edital.
- **Consequência:** após esse prazo, ocorre **preclusão** (perde-se o direito).

## Situação atual do prazo

- Edital publicado em **11 de janeiro de 2024**.
- Prazo de 5 dias úteis encerrou-se em meados de **janeiro de 2024**.
- Hoje é **30/04/2026**.

Portanto, **o prazo de impugnação do edital está precluso** há praticamente dois anos. Não é mais possível impugnar o edital pela via prevista no item 2.5.

Observação: o edital também prevê outros tipos de recurso (contra indeferimento de isenção, de inscrição como PCD ou negro, contra gabarito, resultados de prova etc.) — esses são recursos contra atos específicos e têm prazos próprios (em geral 2 dias úteis a partir do ato), não se confundem com a impugnação do edital em si.

ref: edital [2.5]",1,respondeu com prazo e aviso de encerramento útil,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,356,178,1101
17,Existe possibilidade de impugnar o edital do concurso CVM?,claude-sonnet-4-6,"Sim! O edital do concurso CVM prevê expressamente a possibilidade de impugnação. Veja os detalhes:

---

## 📋 Impugnação do Edital

**Quem pode impugnar?**
Qualquer cidadão é parte legítima para impugnar o Edital.

**Como fazer?**
Encaminhando um **e-mail** para:
📧 **concursocvm24@fgv.br**

**Qual o prazo?**
Em até **5 (cinco) dias úteis**, contados da data de publicação do Edital. Após esse prazo, o direito estará **precluído** (ou seja, não será mais possível impugnar).

---

> ⚠️ **Atenção:** A impugnação do edital é diferente dos **recursos** previstos durante o concurso (contra gabarito preliminar, resultado da prova objetiva ou discursiva), que possuem prazo de **2 dias úteis** e devem ser feitos por formulário próprio no site da FGV.

ref: edital [2.5, 13.2, 13.3]",1,respondeu com procedimento e prazo razoáveis,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,258,119,781
17,Existe possibilidade de impugnar o edital do concurso CVM?,deepseek-v4-flash,"Sim, existe a possibilidade de **impugnar o edital** do concurso CVM. Veja os detalhes:

## Impugnação do Edital

Conforme o **item 2.5** do edital:

> **Qualquer cidadão é parte legítima para impugnar o Edital**, devendo encaminhar e-mail para **concursocvm24@fgv.br** em até **5 (cinco) dias úteis**, contados da data de publicação do Edital. Após essa data, o prazo estará **precluso**.

## Situação atual

Hoje é **29/04/2026**. O edital foi publicado em 2024, portanto o prazo de **5 dias úteis** para impugnação **já se encerrou há muito tempo**. A impugnação do edital só é possível dentro desse prazo inicial — após isso, o direito está precluso.

## Outros tipos de recurso ainda previstos

Embora a impugnação do edital não seja mais possível, o edital prevê outros recursos em momentos específicos:

- **Contra o gabarito oficial preliminar** da Prova Objetiva — prazo de **2 dias úteis** após a divulgação (item 13.2)
- **Contra o resultado preliminar** da Prova Objetiva ou Discursiva — prazo de **2 dias úteis** (item 13.2)
- **Contra indeferimento da condição de pessoa com deficiência** — prazo de **2 dias úteis** (item 6.11)
- **Contra indeferimento da condição de negro** — prazo de **2 dias úteis** (item 8.4)

Os recursos devem ser interpostos por meio de formulário próprio no site: https://conhecimento.fgv.br/concursos/cvm24

ref: edital [2.5, 13.2, 6.11, 8.4]",0,despejou outros tipos de recurso sem pedir,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,456,217,1384
17,Existe possibilidade de impugnar o edital do concurso CVM?,deepseek-v4-pro,"Sim, **existe a possibilidade de impugnar o edital** do concurso CVM. A previsão está expressa no próprio edital. Veja os detalhes:

---

### Regra de impugnação do edital (item 2.5)

**Qualquer cidadão** é parte legítima para impugnar o edital. Para isso, deve:

- **Encaminhar e-mail** para: **concursocvm24@fgv.br**
- **Prazo**: até **5 (cinco) dias úteis**, contados da **data de publicação do Edital**.
- Após esse prazo, ocorre a **preclusão** (perda do direito de impugnar).

---

### ⚠️ Atenção: isso é diferente de ""recurso""

O edital distingue claramente dois institutos:

| Tipo | Objeto | Prazo |
|------|--------|-------|
| **Impugnação** (item 2.5) | Contra o edital em si | 5 dias úteis da publicação |
| **Recurso** (cap. 13) | Contra gabarito preliminar, resultado preliminar da prova objetiva ou discursiva | 2 dias úteis da divulgação |

---

### Para saber se ainda dá tempo

Seria necessário verificar a data de publicação do edital e comparar com a data de hoje. Se você quiser, posso consultar a data exata de publicação e verificar se o prazo de impugnação ainda está em vigor.

ref: edital [2.5]",0,detalhou distinções e tabela além do necessário,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,358,183,1120
17,Existe possibilidade de impugnar o edital do concurso CVM?,gpt-4o-mini,"Sim, é possível impugnar o edital do concurso da CVM. Qualquer cidadão pode interpor uma impugnação, devendo encaminhar um e-mail para concursocvm24@fgv.br em até 5 (cinco) dias úteis contados a partir da data de publicação do edital. Após esse prazo, a possibilidade de impugnação estará encerrada.

ref: edital [2.5]",1,"respondeu possibilidade, forma e prazo",cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,103,49,318
17,Existe possibilidade de impugnar o edital do concurso CVM?,gpt-5.4,"O edital prevê recursos em situações específicas, como contra gabarito preliminar, resultado preliminar da prova objetiva, resultado preliminar da prova discursiva e alguns indeferimentos específicos (como PcD, atendimento especial e cotas raciais). Porém, eu não localizei previsão expressa de “impugnação do edital” como procedimento próprio, com prazo e forma definidos.

O que o edital traz mais próximo disso é:
- canal para obter informações sobre o concurso: telefone e e-mail da FGV;
- canal para relatar fatos ocorridos durante a realização do concurso;
- previsão de que casos omissos até a homologação serão resolvidos pela FGV em conjunto com a comissão da CVM;
- previsão de que alterações nas regras do edital só podem ocorrer por edital de retificação.

Então, com base no texto do edital, não há previsão explícita de um mecanismo formal de “impugnação do edital”. Se a sua intenção for questionar alguma regra, o caminho indicado no próprio edital é contatar a banca pelos canais oficiais, mas isso não aparece nomeado como “impugnação”.

ref: edital [13.2, 13.3, 15.3, 15.4, 15.8, 15.11]",0,resposta longa com alternativas e ressalvas excessivas,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,323,174,1105
17,Existe possibilidade de impugnar o edital do concurso CVM?,gpt-5.4-mini,"Sim. O edital prevê impugnação por qualquer cidadão, por e-mail, em até 5 dias úteis contados da data de publicação do edital. Depois desse prazo, ocorre a preclusão do direito de impugnar. O endereço indicado é concursocvm24@fgv.br.

Hoje é 30/04/2026. Como o edital foi publicado em 11/01/2024, esse prazo já se encerrou há bastante tempo.

ref: edital [2.5]",1,respondeu com prazo e aviso de encerramento útil,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,125,58,360
17,Existe possibilidade de impugnar o edital do concurso CVM?,gpt-5.5,"Sim. O edital prevê que **qualquer cidadão é parte legítima para impugnar o edital**, devendo encaminhar e-mail para **concursocvm24@fgv.br**.

O prazo era de **até 5 dias úteis contados da data de publicação do edital**. Hoje é **30/04/2026**. Como o edital é de **11/01/2024**, esse prazo **já encerrou**; após essa data, o próprio edital diz que o prazo fica **precluso**.

ref: edital [2.5, cap_0]",1,respondeu com prazo e aviso de encerramento útil,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,144,63,401
17,Existe possibilidade de impugnar o edital do concurso CVM?,chatgpt,"Sim. O edital prevê que qualquer cidadão poderia impugná-lo.
A impugnação deveria ser enviada para o e-mail
concursocvm24@fgv.br
no prazo de até
5 dias úteis
contados da publicação do edital. Após esse prazo, ocorreria a preclusão do direito de impugnar.",1,"respondeu possibilidade, forma e prazo",cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,87,40,254
17,Existe possibilidade de impugnar o edital do concurso CVM?,claude_chat,"De acordo com o edital,
sim, qualquer cidadão tinha legitimidade para impugnar o edital. Veja todos os detalhes:
Quem pode impugnar
Qualquer cidadão
era parte legítima para impugnar o edital, não sendo restrito apenas aos candidatos inscritos
Como impugnar
A impugnação deveria ser encaminhada por
e-mail
para:
concursocvm24@fgv.br
Prazo para Impugnação
Até
5 (cinco) dias úteis
contados da data de publicação do edital
Após esse prazo, o direito estaria
precluído
(ou seja, não seria mais possível impugnar)
Sobre os Recursos
Além da impugnação do edital, o edital previa recursos em diversas situações:
1. Recursos contra resultados da Prova Objetiva e Discursiva
Prazo de
2 dias úteis
após a divulgação dos resultados preliminares
Deveriam ser feitos por formulários próprios no site
https://conhecimento.fgv.br/concursos/cvm24
O candidato deveria ser
claro, consistente e objetivo
em seu pleito
2. Recursos contra isenção indeferida
Prazo de
2 dias úteis
após a divulgação do resultado preliminar
Feitos pelo site
https://conhecimento.fgv.br/concursos/cvm24
3. Recursos contra indeferimento de PcD
Prazo de
2 dias úteis
após a divulgação do resultado
Feitos pelo site
https://conhecimento.fgv.br/concursos/cvm24
Durante o período de recurso,
não seria possível
enviar documentação pendente ou complementar
4. Recursos contra indeferimento de candidatos negros
Prazo de
2 dias úteis
após a divulgação da lista
Feitos pelo site
https://conhecimento.fgv.br/concursos/cvm24
5. Recursos contra indeferimento de atendimento especial
Prazo de
2 dias úteis
após a divulgação do resultado
Feitos pelo site
https://conhecimento.fgv.br/concursos/cvm24
Regras Gerais sobre Recursos
Recurso
inconsistente ou intempestivo
seria liminarmente indeferido
Formulário preenchido
incorretamente
ou com campos em branco seria automaticamente desconsiderado
Seria liminarmente indeferido o recurso cujo teor
desrespeitasse a Banca
Não seriam aceitos
recursos por fax, correio eletrônico ou pelos Correios
Em
nenhuma hipótese
seria aceito pedido de revisão de recurso ou recurso contra o resultado final das provas
Quando da anulação de questão por força de recurso, a pontuação seria atribuída a
todos os candidatos
Alterações no gabarito por força de recursos valeriam para
todos os candidatos, independentemente de terem recorrido
Pontos Importantes:
Quaisquer alterações nas regras do edital somente poderiam ser feitas por meio de
Edital de Retificação
Os casos omissos até a homologação seriam resolvidos pela
FGV em conjunto com a Comissão do concurso da CVM
Todas as respostas aos recursos seriam divulgadas no site
https://conhecimento.fgv.br/concursos/cvm24",0,despejou todos os recursos e regras gerais sem pedir,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,812,368,2648
18,Qual é o cargo/ênfase/perfil de Ciência de Dados no concurso CVM?,claude-haiku-4-5,"## Cargo e Perfil de Ciência de Dados na CVM

O cargo é **Analista CVM – Perfil 7 – Ciência de Dados**, com lotação no **Rio de Janeiro**.

### Vagas e Remuneração
- **7 vagas imediatas**: 5 para ampla concorrência, 2 para candidatos negros
- **Remuneração inicial**: R$ 20.924,80

### Perfil e Atribuições
As atribuições do cargo estão previstas no Art. 71 da Lei nº 11.890/2008 (confira o Anexo III do edital para detalhes específicos).

### Estrutura das Provas

**Prova Objetiva (Módulo II – Conhecimentos Específicos):**
- **Ciência de Dados**: 25 questões
- **Linguagens e Banco de Dados**: 20 questões
- **Matemática e Estatística**: 15 questões
- **Gestão de Projetos**: 10 questões
- **Total**: 70 questões

**Prova Discursiva:**
- **Questão 1** (20 pontos): Ciência de Dados
- **Questão 2** (20 pontos): Qualquer disciplina do conteúdo programático específico

### Conteúdo Programático Específico

O perfil abrange três grandes áreas:

1. **Ciência de Dados**: Aprendizado de máquina, técnicas de classificação, regressão, agrupamento, deep learning, tratamento de dados, qualidade de dados, Big Data, PLN, modelos de linguagem, ética e privacidade em dados, Regtech, Suptech, Power BI.

2. **Linguagens e Banco de Dados**: Python (Pandas, NumPy, Matplotlib, Seaborn, TensorFlow, Keras, PyTorch, Scikit-learn, XGBoost), SQL, noções de JavaScript, HTML, Scala e Java, modelagem de dados, Data Warehousing, ETL, Data Lakes, administração de SGBD (MS SQL Server, MySQL, PostgreSQL).

3. **Matemática e Estatística**: Álgebra linear, análise exploratória, probabilidade, inferência estatística, regressão linear e logística, análise multivariada, séries temporais, inferência bayesiana.

### Intercambialidade
O perfil de Ciência de Dados pode ser substituído por:
1. Analista – TI / Sistemas e Desenvolvimento
2. Analista – TI / Infraestrutura e Segurança

ref: edital [3.1, 3.2, 9.6, ANEXO I, ANEXO II, ANEXO VI]",0,"despejou vagas, provas e conteúdo programático",cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,610,282,1921
18,Qual é o cargo/ênfase/perfil de Ciência de Dados no concurso CVM?,claude-opus-4-7,"## Cargo de Ciência de Dados na CVM

- **Cargo:** Analista CVM
- **Especialidade / Perfil:** **Perfil 7 – Ciência de Dados**
- **Cidade de lotação:** Rio de Janeiro
- **Vagas imediatas:** 7 (5 ampla concorrência + 2 negros; sem reserva PCD)
- **Quantidade máxima de aprovados (cadastro):** 29 (21 ampla + 2 PCD + 6 negros)
- **Remuneração inicial:** R$ 20.924,80
- **Intercambialidade:** pode ser substituído por Analista – TI/Sistemas e Desenvolvimento ou Analista – TI/Infraestrutura e Segurança

### Atribuições do cargo de Analista
- Controle, normatização, registro de eventos e aperfeiçoamento do mercado de valores mobiliários;
- Elaboração de normas contábeis e de auditoria;
- Desenvolvimento e auditoria de sistemas de processamento eletrônico de dados;
- Planejamento e controle em administração, RH, orçamento, finanças e auditoria.

### Estrutura da prova objetiva (Módulo II – Específicos)
- Ciência de Dados: 25 questões
- Linguagens e Banco de Dados: 20
- Matemática e Estatística: 15
- Gestão de Projetos: 10
- **Total:** 70 questões

ref: edital [1.1, 3.1, 3.1.1, 9.6, Anexo I, Anexo III, Anexo VI, Anexo VII]",0,"incluiu vagas, atribuições e prova em excesso",cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,381,178,1127
18,Qual é o cargo/ênfase/perfil de Ciência de Dados no concurso CVM?,claude-sonnet-4-6,"Ótima pergunta! Aqui está um resumo completo do cargo de Ciência de Dados no concurso CVM 1/2024:

---

## 🎯 Analista CVM — Perfil 7: Ciência de Dados

### 📋 Informações Gerais
| Item | Detalhe |
|---|---|
| **Cargo** | Analista CVM |
| **Perfil** | Perfil 7 – Ciência de Dados |
| **Cidade de Lotação** | Rio de Janeiro |
| **Vagas imediatas** | 7 (5 ampla concorrência + 2 negros) |
| **Máximo de aprovados** | 29 (21 ampla + 2 PCD + 6 negros) |
| **Remuneração inicial** | R$ 20.924,80 |
| **Escolaridade** | Diploma de graduação em **qualquer área** |

---

### 📝 Prova Objetiva — Módulo II (Conhecimentos Específicos)
| Disciplina | Questões |
|---|---|
| Ciência de Dados | 25 |
| Linguagens e Banco de Dados | 20 |
| Matemática e Estatística | 15 |
| Gestão de Projetos | 10 |
| **Total** | **70** |

---

### ✍️ Prova Discursiva
- **Questão 1 (20 pts):** Ciência de Dados
- **Questão 2 (20 pts):** Qualquer disciplina do conteúdo específico do Perfil 7

---

### 🔄 Intercambialidade de Vagas
Caso necessário, vagas de Ciência de Dados podem ser preenchidas por candidatos de:
1. Analista – TI / Sistemas e Desenvolvimento
2. Analista – TI / Infraestrutura e Segurança

---

### 📚 Conteúdo Programático Específico (resumo)
1. **Ciência de Dados** – ML, Deep Learning, NLP, LLMs, Big Data, qualidade de dados, ética e privacidade, Power BI
2. **Linguagens e Banco de Dados** – Python (Pandas, NumPy, Scikit-learn, TensorFlow, PySpark), SQL, bancos relacionais e NoSQL, Data Warehouse, ETL
3. **Matemática e Estatística** – Álgebra Linear, Probabilidade, Inferência Estatística, Regressão, Séries Temporais, Inferência Bayesiana

---

ref: edital [3.1, 3.1.1, 9.6, Anexo I, Anexo II, Anexo VI, Anexo VII]",0,"despejou tabela, provas e conteúdo programático",cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,597,296,1709
18,Qual é o cargo/ênfase/perfil de Ciência de Dados no concurso CVM?,deepseek-v4-flash,"Aqui estão as informações completas sobre o cargo de Ciência de Dados no concurso da CVM:

---

## Cargo: **Analista CVM — Perfil 7: Ciência de Dados**

### Vagas

| Cidade | Ampla | PCD | Negro | Total |
|--------|:-----:|:---:|:-----:|:-----:|
| Rio de Janeiro | 5 | — | 2 | **7** |

### Remuneração
**R$ 20.924,80** (vinte mil, novecentos e vinte e quatro reais e oitenta centavos).

### Requisito de Escolaridade
**Diploma de curso superior em qualquer área** (não exige formação específica em TI ou Dados).

### Estrutura da Prova Objetiva (Módulo II — Conhecimentos Específicos)

| Disciplina | Questões |
|---|---|
| Ciência de Dados | 25 |
| Linguagens e Banco de Dados | 20 |
| Matemática e Estatística | 15 |
| Gestão de Projetos | 10 |
| **Total** | **70** |

### Conteúdo Programático (resumo das grandes áreas)
1. **Ciência de Dados** — Machine Learning, Deep Learning, PLN, Big Data, LGPD, Power BI, etc.
2. **Linguagens e Banco de Dados** — Python (Pandas, NumPy, Scikit-learn, TensorFlow, PyTorch), SQL, Data Warehouse, ETL, Data Lakes.
3. **Matemática e Estatística** — Álgebra Linear, Probabilidade, Inferência, Regressão, Séries Temporais, Bayesiana.
4. **Gestão de Projetos** — (10 questões na prova objetiva).

### Prova Discursiva
- **Questão 1 (20 pts):** Ciência de Dados
- **Questão 2 (20 pts):** Qualquer disciplina do conteúdo específico do perfil.

### Intercambialidade
O cargo de Analista — Ciência de Dados pode substituir (e ser substituído por) cargos de **TI / Sistemas e Desenvolvimento** e **TI / Infraestrutura e Segurança**.

### Quantidade Máxima de Aprovados (Cadastro de Reserva)
Até **29 aprovados** no total (21 ampla concorrência, 2 PCD, 6 negros).

---

ref: edital [3.1, 3.1.1, 3.3, 9.6, Anexo I, Anexo II, Anexo VI, Anexo VII]",0,"despejou vagas, requisito, provas e conteúdo",cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,596,291,1773
18,Qual é o cargo/ênfase/perfil de Ciência de Dados no concurso CVM?,deepseek-v4-pro,"Com base nas informações do edital, aqui está o detalhamento do cargo de Ciência de Dados:

---

## **Cargo:** Analista CVM — **Perfil 7 – Ciência de Dados**

### 📌 Vagas e Lotação
- **Cidade de lotação:** Rio de Janeiro
- **Vagas imediatas:** 7 (5 ampla concorrência + 2 para negros)
- **Quantidade máxima de aprovados:** 29 (21 ampla + 2 PCD + 6 negros)

### 💰 Remuneração
- **Salário inicial:** R$ 20.924,80

### 📚 Conteúdo Programático (Conhecimentos Específicos)
O perfil é dividido em três grandes áreas:

1. **Ciência de Dados** — Aprendizado de máquina, deep learning, PLN, Big Data, qualidade de dados, governança de dados, ética e privacidade (LGPD), Power BI, Regtech, Suptech, entre outros.
2. **Linguagens e Banco de Dados** — Python (Pandas, NumPy, Scikit-learn, TensorFlow, PySpark, etc.), SQL ANSI, bancos relacionais (SQL Server, MySQL, PostgreSQL), Data Warehousing, ETL, Data Lakes, JSON/XML.
3. **Matemática e Estatística** — Álgebra linear, probabilidade, inferência estatística, regressão, séries temporais, análise multivariada, inferência bayesiana.

### 📝 Provas
- **Prova Objetiva (Módulo II – Conhecimentos Específicos):**
  - Ciência de Dados: 25 questões
  - Linguagens e Banco de Dados: 20 questões
  - Matemática e Estatística: 15 questões
  - Gestão de Projetos: 10 questões
  - **Total:** 70 questões
- **Prova Discursiva:** 2 questões — uma de Ciência de Dados e outra de qualquer disciplina dos conhecimentos específicos.

### 🔄 Intercambialidade
O candidato aprovado em Ciência de Dados pode ser convocado também para os perfis de **TI / Sistemas e Desenvolvimento** e **TI / Infraestrutura e Segurança**.

### ✅ Requisito
Diploma de curso superior em **qualquer área de formação**, devidamente registrado no MEC.

---

ref: edital [3.1, 3.1.1, 9.6, Anexo I, Anexo II, Anexo VI, Anexo VII]",0,"despejou vagas, remuneração, provas e conteúdo",cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,586,280,1825
18,Qual é o cargo/ênfase/perfil de Ciência de Dados no concurso CVM?,gpt-4o-mini,"O cargo de Analista CVM com ênfase em Ciência de Dados (Perfil 7) possui as seguintes características:

1. **Vagas**: São oferecidas 7 vagas, sendo 5 para ampla concorrência e 2 para candidatos negros.
2. **Remuneração**: A remuneração inicial é de R$ 20.924,80.
3. **Conteúdo Programático**: O perfil exige conhecimentos em Ciência de Dados, Linguagens e Banco de Dados, e Matemática e Estatística. As disciplinas específicas incluem técnicas de aprendizado de máquina, processamento de dados, governança de dados, e ética e privacidade em ciência de dados, entre outros.
4. **Provas**: A prova objetiva para este perfil incluirá questões sobre Ciência de Dados, Linguagens e Banco de Dados, e Matemática e Estatística, totalizando 70 questões.

O perfil do candidato ideal para essa posição deve ter uma sólida formação em ciência de dados, incluindo habilidades em programação, estatística e análise de dados, além de estar atualizado sobre as legislações pertinentes, como a Lei Geral de Proteção de Dados (LGPD).

ref: edital [3.1, 9.6, Anexo I]",0,despejou características e perfil ideal sem pedir,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,301,162,1050
18,Qual é o cargo/ênfase/perfil de Ciência de Dados no concurso CVM?,gpt-5.4,"O cargo/ênfase de Ciência de Dados é:

- Cargo: Analista CVM
- Perfil/ênfase: Perfil 7 – Ciência de Dados
- Lotação: Rio de Janeiro
- Vagas imediatas: 7, sendo 5 ampla concorrência e 2 para candidatos negros

Se você quiser, também posso te resumir o conteúdo específico cobrado para esse perfil ou comparar esse perfil com os de TI do mesmo edital.

ref: edital [3.1]",1,respondeu cargo e perfil com volume razoável,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,123,65,368
18,Qual é o cargo/ênfase/perfil de Ciência de Dados no concurso CVM?,gpt-5.4-mini,"No concurso da CVM, o cargo é **Analista CVM**, com a **especialidade/perfil 7 — Ciência de Dados**. No edital, essa vaga aparece como **“Analista CVM | Perfil 7 - Ciência de Dados”**, lotada no **Rio de Janeiro**.

ref: edital [3.1, ANEXO II – CONTEÚDO PROVA DISCURSIVA, ANEXO I – CONTEÚDO PROGRAMÁTICO]",1,respondeu cargo e perfil de forma direta,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,111,51,304
18,Qual é o cargo/ênfase/perfil de Ciência de Dados no concurso CVM?,gpt-5.5,"No concurso da CVM, o perfil de Ciência de Dados é:

- Cargo: Analista CVM
- Especialidade/Perfil: Perfil 7 – Ciência de Dados
- Lotação: Rio de Janeiro
- Vagas imediatas: 7 no total — 5 ampla concorrência e 2 para candidatos negros; não há vaga imediata PCD indicada para esse perfil.
- Remuneração inicial: R$ 20.924,80

ref: edital [3.1, 3.1.1]",1,respondeu cargo e perfil com volume razoável,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,127,61,347
18,Qual é o cargo/ênfase/perfil de Ciência de Dados no concurso CVM?,chatgpt,"O perfil de
Ciência de Dados
no concurso CVM corresponde ao:
Cargo:
Analista CVM
Perfil:
Perfil 7 – Ciência de Dados
Lotação:
Rio de Janeiro
Vagas:
7 vagas no total
5 para ampla concorrência
2 para candidatos negros
não houve vaga imediata reservada para PcD nesse perfil.",1,respondeu cargo e perfil com volume razoável,cvm,2,cvm_batch_02_avaliacao_foco_concisao.xlsx,88,47,272
